SEL2	411 VAR CTRL			Date: 06/01	/2015   Tim	e: 20:11:56							
BIG	BLUE 161KV												
													
#	DATE	TIME	VA_MAG	VB_MAG	VC_MAG	MV10	SC01	SC02	P	Q	PF	MV32	MV27
271	5/31/2015	21:40:05	95184.258	95649.281	95599.187	1800	0	0	1384.952	5357.661	0.25	0	0
270	5/31/2015	21:45:06	95144.703	95439.172	95553.992	1800	0	0	1654.534	5267.071	0.3	0	0
269	5/31/2015	21:50:06	95219.945	95368.375	95672.648	1800	0	0	2031.234	5983.863	0.321	0	0
268	5/31/2015	21:55:06	95456.789	95415.234	95644.93	1800	0	0	2346.776	6164.958	0.356	0	0
267	5/31/2015	22:00:06	95346.414	95771.117	95792.727	1550	0	1	3255.056	7491.521	0.399	0	0
266	5/31/2015	22:05:05	95606.703	95679.898	95463.328	50	0	7	3633.324	7383.434	0.442	0	0
265	5/31/2015	22:10:05	95274.117	95505.055	95719.078	1300	0	2	2960.178	6895.254	0.394	0	0
264	5/31/2015	22:15:06	95616.531	95662.43	95538.008	-1450	0	13	4033.314	8441.244	0.431	0	0
263	5/31/2015	22:20:05	95421.344	95626.789	95906.945	-6450	0	33	5159.112	8800.945	0.506	0	0
262	5/31/2015	22:25:06	94728.227	94656.672	94629.414	-7700	0	38	4987.303	-2082.048	0.923	0	0
261	5/31/2015	22:30:05	94739.453	94776.305	94641.039	-7700	0	38	4110.109	-1017.493	0.971	0	0
260	5/31/2015	22:35:06	94667.977	94508.633	94705.711	1800	0	0	2741.741	-775.134	0.962	0	0
259	5/31/2015	22:40:06	95591.289	95522.086	95612.82	-450	0	9	5084.324	9262.12	0.481	0	0
258	5/31/2015	22:45:06	95664.531	95557.398	95587.398	-5450	0	29	4412.678	8417.507	0.464	0	0
257	5/31/2015	22:50:05	94651.07	94589.187	94762.812	-9200	0	44	3794.56	-764.876	0.98	0	0
256	5/31/2015	22:55:06	94654.094	94822.852	94541.609	-9200	0	44	5219.375	-2309.918	0.914	0	0
255	5/31/2015	23:00:06	94764.812	94750.742	94690.008	-9200	0	44	5018.788	-640.941	0.992	0	0
254	5/31/2015	23:05:05	94634.391	94708.352	94554.141	-9200	0	44	4234.246	-1647.803	0.932	0	0
253	5/31/2015	23:10:06	94295.656	94662.484	94708.992	-9200	0	44	4726.938	-1863.98	0.93	0	0
252	5/31/2015	23:15:06	94669.648	94571.312	94826.289	-9200	0	44	4598.828	-586.077	0.992	0	0
251	5/31/2015	23:20:06	94548.945	94743.328	94453.656	-9200	0	44	4598.558	-1752.535	0.934	0	0
250	5/31/2015	23:25:06	94338.242	94783.242	94553.352	-9200	0	44	3885.506	-1793.714	0.908	0	0
249	5/31/2015	23:30:06	94672.352	94587.945	94701.031	1800	0	0	3370.986	-585.764	0.985	0	0
248	5/31/2015	23:35:06	94923.172	95160.891	95356.281	1800	0	0	2280.975	6216.968	0.344	0	0
247	5/31/2015	23:40:06	95019.961	95027.437	95360.789	1800	0	0	1799.033	5499.562	0.311	0	0
246	5/31/2015	23:45:06	95162.555	95134.164	95075.273	1800	0	0	1263.51	4892.156	0.25	0	0
245	5/31/2015	23:50:06	95362.445	95473.992	95230.5	1800	0	0	2015.467	6044.468	0.316	0	0
244	5/31/2015	23:55:06	95383.383	95230.039	95446.922	1800	0	0	2566.515	6561.551	0.364	0	0
243	6/1/2015	0:00:05	95037.234	95520.406	95401.305	1800	0	0	3126.207	7358.628	0.391	0	0
242	6/1/2015	0:05:06	95399.992	95358.57	95314.687	1800	0	0	2770.489	6945.69	0.37	0	0
241	6/1/2015	0:10:06	95339.484	95531.375	95247.742	1800	0	0	2175.581	6705.595	0.309	0	0
240	6/1/2015	0:15:06	95188.109	95240.195	95525.859	1800	0	0	2324.381	6400.359	0.341	0	0
239	6/1/2015	0:20:06	95333.875	95280.93	95360.492	1800	0	0	1702.959	5957.028	0.275	0	0
238	6/1/2015	0:25:06	95289.227	95351.375	95234.562	1800	0	0	2214.599	6328.536	0.33	0	0
237	6/1/2015	0:30:06	95161.133	95458.227	95654.164	1800	0	0	2401.503	6694.717	0.338	0	0
236	6/1/2015	0:35:06	95405.969	95514.867	95275.672	1800	0	0	2223.673	6360.077	0.33	0	0
235	6/1/2015	0:40:06	95277.664	95532.531	95236.742	1800	0	0	2347.947	6703.784	0.331	0	0
234	6/1/2015	0:45:06	95297.258	95292.898	95510.203	1800	0	0	2255.489	6265.967	0.339	0	0
233	6/1/2015	0:50:06	95411.297	95506.68	95306.328	1800	0	0	1838.765	5941.249	0.296	0	0
232	6/1/2015	0:55:05	94973.086	95544.266	95316.922	1800	0	0	1429.907	4867.667	0.282	0	0
231	6/1/2015	1:00:06	94979.008	95444.391	95493.25	1800	0	0	1507.359	5312.09	0.273	0	0
230	6/1/2015	1:05:06	95387.516	95367.844	95656.437	1800	0	0	2379.893	6479.614	0.345	0	0
229	6/1/2015	1:10:06	95403.844	95322.359	95485.562	1800	0	0	3087.29	6912.031	0.408	0	0
228	6/1/2015	1:15:05	95185.984	95546.773	95689.57	50	0	7	3262.946	7586.575	0.395	0	0
227	6/1/2015	1:20:05	95226.336	95615.75	95322.242	1800	0	0	3016.993	7514.625	0.373	0	0
226	6/1/2015	1:25:06	95106.148	95575.07	95561.805	1800	0	0	3244.515	7495.751	0.397	0	0
225	6/1/2015	1:30:06	95479.727	95374.328	95513.031	1800	0	0	2867.476	7006.52	0.379	0	0
224	6/1/2015	1:35:06	95222.812	95379.187	95580.164	1800	0	0	3266.464	7463.473	0.401	0	0
223	6/1/2015	1:40:06	95481.055	95511.82	95399.961	1800	0	0	2932.946	7050.503	0.384	0	0
222	6/1/2015	1:45:06	95211.203	95404.594	95636.625	1800	0	0	1951.368	6254.584	0.298	0	0
221	6/1/2015	1:50:06	95415.031	95398.805	95321.266	1800	0	0	2425.156	6625.762	0.344	0	0
220	6/1/2015	1:55:06	95419.289	95786.695	95429.656	1300	0	2	3315.697	7875.68	0.388	0	0
219	6/1/2015	2:00:06	95360.625	95370.383	95600.602	-1950	0	15	3287.104	7749.265	0.391	0	0
218	6/1/2015	2:05:06	95162.273	95489.312	95635.742	300	0	6	3078.677	7256.827	0.391	0	0
217	6/1/2015	2:10:06	95181.469	95729.781	95517.867	-1200	0	12	3661.255	8142.534	0.41	0	0
216	6/1/2015	2:15:06	95432.492	95643.437	95341.984	-3950	0	23	3580.662	7671.441	0.423	0	0
215	6/1/2015	2:20:06	95188.742	95305.492	95501.641	-7950	0	39	3622.45	5527.31	0.548	0	0
214	6/1/2015	2:25:06	95363.727	95619.797	95814.195	-1700	0	14	4230.313	8093.692	0.463	0	0
213	6/1/2015	2:30:06	95385.234	95298.281	95492.375	-6700	0	34	4821.301	4420.484	0.737	0	0
212	6/1/2015	2:35:06	94839.164	95405.023	95111.117	-10200	0	48	5555.498	281.864	0.999	0	0
211	6/1/2015	2:40:06	94639.195	94905.898	95197.109	-10200	0	48	5597.941	-1817.249	0.951	0	0
210	6/1/2015	2:45:06	94881.367	94874.547	94777.141	-10200	0	48	5362.886	-1542.598	0.961	0	0
209	6/1/2015	2:50:06	94601.156	95000.75	94633.094	-10200	0	48	6871.171	-2431.29	0.943	1	0
208	6/1/2015	2:55:06	94515.742	94966.898	94996.102	-10200	0	48	7929.451	-1690.251	0.978	1	0
207	6/1/2015	3:00:06	94435.859	94633.547	94880.25	-10200	0	48	8762.946	-2946.505	0.948	1	0
206	6/1/2015	3:05:06	94596.281	94748.852	94554.969	-10200	0	48	9186.61	-1750.503	0.982	1	0
205	6/1/2015	3:10:06	94407.156	94547.719	94751.992	-9200	0	44	10144.185	-1234.445	0.993	1	0
204	6/1/2015	3:15:06	94310.992	94493.047	94686.25	-7450	0	37	10134.113	-1103.416	0.994	1	0
203	6/1/2015	3:20:06	94255.328	94762.383	94407.906	-2700	0	18	10317.862	-1643.443	0.988	0	0
202	6/1/2015	3:25:06	94510.391	94466.273	94404.5	2300	2	0	9386.062	-1519.455	0.987	0	0
201	6/1/2015	3:30:06	95357.359	95832.758	95616.25	1050	0	3	8134.613	11427.706	0.58	0	0
200	6/1/2015	3:35:06	95600.531	95636.844	95929.187	-3950	0	23	7651.771	10554.313	0.587	0	0
199	6/1/2015	3:40:06	94787.812	94676.742	94749.633	-7200	0	36	7116.674	-2447.316	0.946	0	0
198	6/1/2015	3:45:06	94470.867	94895.039	94918.883	-7200	0	36	7114.187	-2364.532	0.949	0	0
197	6/1/2015	3:50:06	94504.156	94883.586	94971.07	-7200	0	36	7126.229	-1372.172	0.982	0	0
196	6/1/2015	3:55:06	94850.219	94701.281	94805.289	-7200	0	36	8660.7	-2822.958	0.951	0	0
195	6/1/2015	4:00:06	94678.023	95154.289	94834.336	-7200	0	36	9902.964	-3280.016	0.949	0	0
194	6/1/2015	4:05:06	94760.141	94914.344	95152.641	-7200	0	36	10976.643	-3107.254	0.962	0	0
193	6/1/2015	4:10:06	95130.789	95229.297	94893.602	-8200	0	40	11759.387	-2546.473	0.977	0	0
192	6/1/2015	4:15:06	95078.797	94913.305	95041.742	-10200	0	48	13273.854	-4484.989	0.947	1	0
191	6/1/2015	4:20:06	94913.094	95453.867	95233.328	-10200	0	48	14955.913	-3123.079	0.979	1	0
190	6/1/2015	4:25:06	94508.133	94958.508	94684.711	-10200	0	48	16317.358	-3474.519	0.978	1	0
189	6/1/2015	4:30:06	94857.25	95034.117	94710	-10200	0	48	16576.82	-2649.533	0.987	1	0
188	6/1/2015	4:35:06	94787.281	94851.891	94669.711	-10200	0	48	16275.543	-2826.393	0.985	1	0
187	6/1/2015	4:40:06	94535.602	94720.758	94904.906	-10200	0	48	17363.018	-3461.357	0.981	1	0
186	6/1/2015	4:45:06	94581.906	94980.523	94925.141	-10200	0	48	17333.609	-3756.974	0.977	1	0
185	6/1/2015	4:50:06	94678.367	94987.836	95071.555	-10200	0	48	16763.266	-3002.881	0.984	1	0
184	6/1/2015	4:55:06	94826.164	94874.109	95206.68	-10200	0	48	17488.447	-3163.447	0.984	0	0
183	6/1/2015	5:00:06	95168.281	95009.648	94916.305	-10200	0	48	16973.844	-3751.196	0.976	1	0
182	6/1/2015	5:05:06	94729.141	95086.211	94937.531	-10200	0	48	15787.624	-4575.247	0.96	1	0
181	6/1/2015	5:10:06	94840.492	95073.414	94951.883	-10200	0	48	16303.35	-3162.456	0.982	1	0
180	6/1/2015	5:15:06	95088.031	94830.883	94946.594	-10200	0	48	16136.042	-3542.901	0.977	0	0
179	6/1/2015	5:20:06	94746.289	94830.562	95090.094	-10200	0	48	17969.836	-5145.651	0.961	0	0
178	6/1/2015	5:25:06	94727.07	95111.492	95033.773	-10200	0	48	19858.529	-5448.804	0.964	0	0
177	6/1/2015	5:30:06	95089.258	94871.422	95014.664	-10200	0	48	19246.127	-4888.799	0.969	0	0
176	6/1/2015	5:35:06	94921.359	95259.617	95257.031	-10200	0	48	19389.811	-4012.288	0.979	0	0
175	6/1/2015	5:40:06	94945.461	95355.648	95218.094	-10200	0	48	18296.041	-4881.499	0.966	0	0
174	6/1/2015	5:45:06	95013.937	94963.328	95201.953	-10200	0	48	18381.564	-4560.308	0.971	0	0
173	6/1/2015	5:50:06	94983.93	95328.859	95068.133	-10200	0	48	18405.627	-3508.578	0.982	0	0
172	6/1/2015	5:55:06	94952.984	95068.211	95251.562	-10200	0	48	18365.152	-4503.629	0.971	0	0
171	6/1/2015	6:00:06	94979.117	94909.211	95169.461	-10200	0	48	18441.529	-5772.514	0.954	0	0
170	6/1/2015	6:05:06	95155.328	95418.039	95042.75	-10200	0	48	17216.318	-3347.597	0.982	0	0
169	6/1/2015	6:10:06	95205.57	95158.656	94948.187	-10200	0	48	15672.183	-5343.744	0.946	0	0
168	6/1/2015	6:15:06	95080.055	95335.812	95316.203	-10200	0	48	15748.315	-3227.797	0.98	1	0
167	6/1/2015	6:20:06	94922.547	95321.766	95179.539	-10200	0	48	15604.469	-4778.947	0.956	0	0
166	6/1/2015	6:25:06	95249.437	95383.141	95101.906	-10200	0	48	18140.781	-4601.641	0.969	0	0
165	6/1/2015	6:30:06	95072.156	95390.156	95415.086	-10200	0	48	17652.437	-4114.509	0.974	0	0
164	6/1/2015	6:35:06	95229.391	95081.141	95332.984	-10200	0	48	17291.002	-5440.831	0.954	0	0
163	6/1/2015	6:40:06	95271.914	95501.469	95341	-10200	0	48	16108.751	-3408.784	0.978	0	0
162	6/1/2015	6:45:06	95211.687	95431.453	95320.539	-10200	0	48	14589.791	-3950.805	0.965	0	0
161	6/1/2015	6:50:06	95078.297	95464.297	95397.633	-10200	0	48	13843.814	-4460.593	0.952	0	0
160	6/1/2015	6:55:06	95171.414	95575.57	95249.586	-10200	0	48	15275.282	-5096.654	0.949	0	0
159	6/1/2015	7:00:06	95102.227	95413.945	95396.648	-10200	0	48	17053.539	-4820.567	0.962	0	0
158	6/1/2015	7:05:06	95471.648	95506.156	95220.187	-10200	0	48	16342.521	-3697.577	0.975	0	0
157	6/1/2015	7:10:06	95259.258	95193.719	95308.578	-10200	0	48	16541.189	-4612.759	0.963	0	0
156	6/1/2015	7:15:06	95033.039	95367.781	95329.219	-10200	0	48	16181.662	-4873.5	0.958	0	0
155	6/1/2015	7:20:06	95335.57	95198.578	95183.602	-10200	0	48	15747.985	-4686.584	0.958	0	0
154	6/1/2015	7:25:06	95203.961	95267.773	95499.859	-10200	0	48	16023.651	-3741.774	0.974	0	0
153	6/1/2015	7:30:06	95141.906	95220.25	95419.57	-10200	0	48	16855.193	-4453.128	0.967	0	0
152	6/1/2015	7:35:06	95070.695	95440.141	95325.883	-10200	0	48	16372.563	-5142.048	0.954	0	0
151	6/1/2015	7:40:06	95317.477	95406.953	95065.859	-10200	0	48	16465.789	-5119.268	0.955	0	0
150	6/1/2015	7:45:06	95159.398	95525.375	95205.586	-10200	0	48	15191.474	-4367.79	0.961	0	0
149	6/1/2015	7:50:06	95512.211	95389.969	95206.984	-10200	0	48	15916.703	-3801.308	0.973	0	0
148	6/1/2015	7:55:06	95425.719	95296.773	95459.203	-10200	0	48	17691.766	-4667.383	0.967	0	0
147	6/1/2015	8:00:06	95204.742	95534.219	95117.109	-10200	0	48	19230.699	-5710.178	0.959	0	0
146	6/1/2015	8:05:06	95198.523	95553.805	95478.445	-10200	0	48	20764.914	-4714.571	0.975	0	0
145	6/1/2015	8:10:06	95076.945	95427.977	95322.531	-10200	0	48	22726.936	-5896.932	0.968	0	0
144	6/1/2015	8:15:06	95042.375	95324.609	95321.344	-10200	0	48	22808.701	-6631.621	0.96	0	0
143	6/1/2015	8:20:06	95257.539	95523.07	95114.289	-10200	0	48	23098.029	-5852.594	0.969	0	0
142	6/1/2015	8:25:06	95174.5	95341.875	95451.187	-10200	0	48	22855.797	-5124.381	0.976	0	0
141	6/1/2015	8:30:06	95286.734	95158.023	95377.102	-10200	0	48	22459.201	-6207.021	0.964	0	0
140	6/1/2015	8:35:06	95165.977	95301.156	94960.508	-10200	0	48	22168.475	-6213.541	0.963	0	0
139	6/1/2015	8:40:06	95160.617	95298.336	95417.648	-10200	0	48	22429.992	-6001.755	0.966	0	0
138	6/1/2015	8:45:06	95369.367	95287.852	95487.562	-10200	0	48	21997.391	-5045.484	0.975	0	0
137	6/1/2015	8:50:06	95238.141	95416.297	95034.695	-10200	0	48	21330.127	-6551.692	0.956	0	0
136	6/1/2015	8:55:06	95190.43	95556.023	95217.289	-10200	0	48	20056.762	-5108.52	0.969	0	0
135	6/1/2015	9:00:06	95132.07	95460.312	95099.508	-10200	0	48	18974.256	-5640.36	0.959	0	0
134	6/1/2015	9:05:06	95193.281	95424.109	95545.258	-10200	0	48	17623.057	-3640.004	0.979	0	0
133	6/1/2015	9:10:06	95218.469	95530.859	95186.445	-10200	0	48	17816.902	-4437.534	0.97	0	0
132	6/1/2015	9:15:06	95154.977	95489.531	95086.109	-10200	0	48	16382.683	-4992.242	0.957	0	0
131	6/1/2015	9:20:06	95187.453	95523.602	95245.25	-10200	0	48	15482.479	-3776.929	0.972	0	0
130	6/1/2015	9:25:06	95197.789	95560.516	95387.672	-10200	0	48	15476.88	-3449.447	0.976	0	0
129	6/1/2015	9:30:06	95282.336	95225.344	95434.797	-10200	0	48	14520.709	-4321.927	0.958	0	0
128	6/1/2015	9:35:06	95139.461	95436.969	95034.406	-10200	0	48	14127.996	-5026.213	0.942	0	0
127	6/1/2015	9:40:06	95433.312	95220.32	95329.687	-10200	0	48	13403.452	-3545.174	0.967	0	0
126	6/1/2015	9:45:06	95112.102	95432.539	95369.141	-10200	0	48	13228.902	-2868.486	0.977	1	0
125	6/1/2015	9:50:06	95127.078	95495.18	95117.977	-10200	0	48	14368.263	-4460.122	0.955	0	0
124	6/1/2015	9:55:06	95087.508	95418.977	95311.023	-10200	0	48	14712.557	-4124.401	0.963	0	0
123	6/1/2015	10:00:06	95229.125	95564.547	95166.328	-10200	0	48	14271.623	-2936.754	0.979	1	0
122	6/1/2015	10:05:06	94981.641	95254.758	95301.422	-10200	0	48	13655.117	-3385.658	0.971	1	0
121	6/1/2015	10:10:06	95080.492	95034.359	95162.875	-10200	0	48	12987.327	-3869.481	0.958	1	0
120	6/1/2015	10:15:06	95008.539	95396.227	95072.414	-10200	0	48	12674.194	-3320.13	0.967	1	0
119	6/1/2015	10:20:06	95322.797	95304.32	95078.773	-10200	0	48	11844.49	-2646.011	0.976	1	0
118	6/1/2015	10:25:06	94948.687	95392.859	95090.273	-10200	0	48	11958.988	-3437.505	0.961	1	0
117	6/1/2015	10:30:06	95126.789	95009.477	95153.469	-10200	0	48	11649.49	-3476.811	0.958	1	0
116	6/1/2015	10:35:06	95051.062	95063.164	95272.883	-10200	0	48	11035.198	-1927.243	0.985	1	0
115	6/1/2015	10:40:06	95012.336	94922.68	94782.836	-10200	0	48	11311.799	-3487.626	0.956	1	0
114	6/1/2015	10:45:06	95023.531	94897.977	95068.852	-10200	0	48	10919.359	-3063.069	0.963	1	0
113	6/1/2015	10:50:06	94980.125	94993.602	94771.633	-10200	0	48	11031.739	-2802.829	0.969	1	0
112	6/1/2015	10:55:06	95075.812	94830.094	94865.328	-10200	0	48	11139.146	-2877.188	0.968	1	0
111	6/1/2015	11:00:06	94624.508	94361.281	94459.492	-8450	0	41	11115.493	-1063.851	0.995	1	0
110	6/1/2015	11:05:06	94503.906	94280.859	94451.812	-3450	0	21	12128.051	-2552.97	0.979	0	0
109	6/1/2015	11:10:06	94380.586	94475.617	94255.633	1550	0	1	12656.387	-2993.442	0.973	0	0
108	6/1/2015	11:15:06	94412.562	94618.258	94397.133	4800	12	0	12900.884	-2420.541	0.983	1	0
107	6/1/2015	11:20:06	95434.523	95261.797	95208.875	2050	1	0	12991.341	5374.333	0.924	0	0
106	6/1/2015	11:25:06	95431.805	95261.734	95595.305	-2950	0	19	13137.379	6540.142	0.895	0	0
105	6/1/2015	11:30:06	94725.922	94793.43	94528.383	-4950	0	27	12516.773	-2460.232	0.981	0	0
104	6/1/2015	11:35:06	94609.687	94566.758	94877.703	-4950	0	27	12220.395	-2152.593	0.985	0	0
103	6/1/2015	11:40:06	94604.852	94803.328	94540.961	-4950	0	27	11302.475	-2605.301	0.974	0	0
102	6/1/2015	11:45:06	94450.383	94703.781	94882.156	-4950	0	27	11045.559	-1664.57	0.989	0	0
101	6/1/2015	11:50:06	94644.742	94944.727	94636.484	-4950	0	27	10160.275	-1250.052	0.993	0	0
100	6/1/2015	11:55:06	94754.836	94538.82	94665.648	-4950	0	27	9365.28	-2675.757	0.962	0	0
99	6/1/2015	12:00:06	94614.375	94579.727	94883.18	-4950	0	27	8648.967	-2292.135	0.967	0	0
98	6/1/2015	12:05:06	95026.812	95326.484	95349.828	-4950	0	27	9766.397	-2538.903	0.968	0	0
97	6/1/2015	12:10:06	94905.867	95144.664	95170.641	-4950	0	27	9974.505	-3945.654	0.93	0	0
96	6/1/2015	12:15:06	95036.437	95210.195	94928.844	-4950	0	27	10021.724	-2473.276	0.971	0	0
95	6/1/2015	12:20:06	94710.172	94977.164	94738.664	-5200	0	28	10352.76	-1892.544	0.984	0	0
94	6/1/2015	12:25:06	94845.047	94805.617	94664.82	-5200	0	28	10263.907	-2352.163	0.975	0	0
93	6/1/2015	12:30:06	94578.273	94619.352	94910.375	-5200	0	28	10123.204	-3129.048	0.955	0	0
92	6/1/2015	12:35:06	94706.734	94564.93	94463.398	-5200	0	28	8838.118	-3061.883	0.945	0	0
91	6/1/2015	12:40:06	94357.656	94578.789	94729.992	-5200	0	28	9161.273	-2786.274	0.957	0	0
90	6/1/2015	12:45:06	94336.187	94687.898	94652.187	-5200	0	28	9081.571	-2270.536	0.97	0	0
89	6/1/2015	12:50:06	94629.492	94463.305	94722.93	-5200	0	28	8052.937	-2178.054	0.965	0	0
88	6/1/2015	12:55:06	94274.227	94586.469	94366.437	-5200	0	28	7814.751	-2224.162	0.962	0	0
87	6/1/2015	13:00:06	94087.227	94188.555	94423.312	-2950	0	19	7273.97	-1804.523	0.971	0	0
86	6/1/2015	13:05:06	94414.453	94749.703	94693.25	1800	0	0	6849.15	4510.402	0.835	0	0
85	6/1/2015	13:10:06	95018.766	95275.211	95113.266	-3200	0	20	6377.345	10983.819	0.502	0	0
84	6/1/2015	13:15:06	94033.789	93985.227	94219.078	-5200	0	28	6904.201	-603.11	0.996	0	0
83	6/1/2015	13:20:06	93969.297	94344.961	94152.312	-200	0	8	6875.185	-1730.153	0.97	0	0
82	6/1/2015	13:25:06	94160.523	94350.172	94140.453	4800	12	0	7045.882	-589.367	0.997	0	0
81	6/1/2015	13:30:06	95232.836	95305.687	95152.148	2050	1	0	6978.004	11160.82	0.53	0	0
80	6/1/2015	13:35:06	95066.156	95277.656	95026.945	-2950	0	19	6726.188	11070.552	0.519	0	0
79	6/1/2015	13:40:06	94077.492	93850.289	94095.305	-7200	0	36	5837	-600.217	0.995	0	0
78	6/1/2015	13:45:06	93680.906	94042.375	94009.195	-2200	0	16	6590.112	-1224.873	0.983	0	0
77	6/1/2015	13:50:06	94164.539	94477.227	94594.156	1300	0	2	5423.646	5935.46	0.675	0	0
76	6/1/2015	13:55:06	94649.992	94582.469	94452.297	-3700	0	22	6857.724	8671.915	0.62	0	0
75	6/1/2015	14:00:06	93645.117	93928.016	94098.687	-4200	0	24	6487.443	509.154	0.997	0	0
74	6/1/2015	14:05:06	93779.133	93667.531	93586.031	800	0	4	6686.427	-524.851	0.997	0	0
73	6/1/2015	14:10:06	94124.602	94044.391	94314.031	-700	0	10	6952.131	6339.818	0.739	0	0
72	6/1/2015	14:15:07	93621.57	93907.437	93669.812	-5450	0	29	7342.057	2700.946	0.939	0	0
71	6/1/2015	14:20:06	93447.562	93680.312	93438.484	-1700	0	14	7003.583	260.514	0.999	0	0
70	6/1/2015	14:25:06	93474.523	93426.437	93677.289	3300	6	0	5655.726	594.611	0.995	0	0
69	6/1/2015	14:30:06	94267.336	94089.539	94079.75	-700	0	10	4188.409	9235.681	0.413	0	0
68	6/1/2015	14:35:06	94314.687	94280.055	94165.906	-5700	0	30	5035.696	9407.486	0.472	0	0
67	6/1/2015	14:40:06	93642.656	93905.148	93708.977	-10200	0	48	5495.855	3453.561	0.847	0	0
66	6/1/2015	14:45:06	93552.055	93467.219	93368.156	-7950	0	39	5148.583	498.737	0.995	0	0
65	6/1/2015	14:50:06	93591.578	93417.008	93548.484	-2950	0	19	5550.879	141.15	1	0	0
64	6/1/2015	14:55:06	93629.266	93654.352	93498.641	5050	13	0	4742.137	838.784	0.985	0	0
63	6/1/2015	15:00:06	94028.516	93802.242	94178.469	2800	4	0	5818.562	6784.138	0.651	0	0
62	6/1/2015	15:05:06	93607.203	93975.508	94005.805	-1700	0	14	6077.395	7107.675	0.65	0	0
61	6/1/2015	15:10:06	93799.719	94212.422	93933.734	-6700	0	34	6046.246	6455.396	0.684	0	0
60	6/1/2015	15:15:06	93461.875	93747.875	93836.961	-10200	0	48	4951.269	3075.126	0.849	0	0
59	6/1/2015	15:20:06	93005.547	93221.641	93430.172	-5450	0	29	5940.277	-186.249	1	0	0
58	6/1/2015	15:25:06	93353.719	93180.047	93427.25	-450	0	9	5062.943	253.254	0.999	0	0
57	6/1/2015	15:30:06	93602.672	93566.086	93425.719	3800	8	0	4950.408	3128.967	0.845	0	0
56	6/1/2015	15:35:06	93668.297	93494.805	93531.547	-1200	0	13	4613.406	6041.092	0.607	0	0
55	6/1/2015	15:40:06	93034.273	92954.156	92885.75	-2450	0	17	5003.783	1723.351	0.945	0	0
54	6/1/2015	15:45:06	92932.891	92741.195	92883.562	-3450	0	21	5299.833	3422.991	0.84	0	0
53	6/1/2015	15:50:07	92423.422	92680.844	92818.836	-5450	0	29	4772.759	1802.383	0.936	0	0
52	6/1/2015	15:55:06	92501.258	92829.875	92695.484	-5450	0	29	4238.794	965.174	0.975	0	0
51	6/1/2015	16:00:07	92648.039	92444.172	92844.148	-5450	0	29	4441.42	1136.832	0.969	0	0
50	6/1/2015	16:05:07	92532.805	92434.398	92812.977	-5450	0	29	5691.368	561.896	0.995	0	0
49	6/1/2015	16:10:06	92246.266	92479.797	92358.906	-5450	0	29	5281.558	1746.188	0.949	0	0
48	6/1/2015	16:15:06	92561.711	92871.305	92894.906	-700	0	10	4306.385	8926.487	0.435	0	0
47	6/1/2015	16:20:06	92243.023	92540.148	92510.883	-5700	0	30	4078.213	3120.757	0.794	0	0
46	6/1/2015	16:25:07	92310.906	92487.727	92707.977	-6450	0	33	3481.033	1121.582	0.952	0	0
45	6/1/2015	16:30:06	92324.258	92339.156	92678.445	-6450	0	33	4270.832	1759.408	0.925	0	0
44	6/1/2015	16:35:06	92565.937	92468.531	92413.086	1800	0	0	3500.736	2017.908	0.866	0	0
43	6/1/2015	16:40:06	92980.234	93102.422	92925.102	550	0	5	3569.244	7839.221	0.414	0	0
42	6/1/2015	16:45:07	93249.742	93130.031	93170.422	-4200	0	25	5394.571	9823.383	0.481	0	0
41	6/1/2015	16:50:06	92768.93	93006.008	93121.508	-1700	0	14	4404.37	8669.676	0.453	0	0
40	6/1/2015	16:55:06	93112.945	92889.875	93129.203	-6450	0	33	5190.361	7930.12	0.548	0	0
39	6/1/2015	17:00:06	92800.945	92713.562	92599.148	-10200	0	48	5106.987	4383.831	0.759	0	0
38	6/1/2015	17:05:06	93020.195	92741.922	93126.156	-1700	0	14	6079.393	6784.591	0.667	0	0
37	6/1/2015	17:10:06	92549.187	92291.742	92428.977	-6450	0	33	5524.393	1979.87	0.941	0	0
36	6/1/2015	17:15:07	92421.133	92133.141	92461.836	-4450	0	25	5234.111	1885.015	0.941	0	0
35	6/1/2015	17:20:06	92139.555	92315.414	92542.242	-2700	0	18	5907.586	1772.381	0.958	0	0
34	6/1/2015	17:25:06	92880.797	93144.719	93185.547	-1200	0	12	5987.931	9922.473	0.517	0	0
33	6/1/2015	17:30:07	92277.742	92553.641	92389.203	-6200	0	32	3934.518	2658.207	0.829	0	0
32	6/1/2015	17:35:07	92107.148	92277.336	92496.289	-7950	0	39	5410.819	1836.417	0.947	0	0
31	6/1/2015	17:40:07	92396.297	92164.359	92352.336	-6950	0	35	4043.866	1842.326	0.91	0	0
30	6/1/2015	17:45:06	92018.469	92334.578	92308.023	-4950	0	27	5740.561	1961.5	0.946	0	0
29	6/1/2015	17:50:06	92068.68	92175.039	92025.492	-3200	0	20	6808.941	1525.19	0.976	0	0
28	6/1/2015	17:55:07	91980.016	91840.305	92214.812	550	0	5	6661.482	2003.363	0.958	0	1
27	6/1/2015	18:00:06	91938.32	92279.727	92180.406	1300	0	2	5522.006	1812.103	0.95	0	0
26	6/1/2015	18:05:06	92294.508	92241.945	92136.109	5300	14	0	7494.63	1794.591	0.973	0	1
25	6/1/2015	18:10:06	92966.805	92773.68	92815.086	2550	3	0	8435.792	10893.195	0.612	0	0
